Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
0,,,CRADEMCOHUMANO,,,,2046,,,,0.3677,0.3677,0.3677,0.3677,0.3677,0.3677,0.3677,,,,,,,,,,,,,3.677e-05,8.10262e-06,,,0.0007354,0.000158147,0.0007354,,0.00016625,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2047,,,,0.3688,0.3688,0.3688,0.3688,0.3688,0.3688,0.3688,,,,,,,,,,,,,3.688e-05,7.73986e-06,,,0.0007376,0.000151067,0.0007376,,0.000158807,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2048,,,,0.3699,0.3699,0.3699,0.3699,0.3699,0.3699,0.3699,,,,,,,,,,,,,3.699e-05,7.39329e-06,,,0.0007398,0.000144302,0.0007398,,0.000151695,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2049,,,,0.3708,0.3708,0.3708,0.3708,0.3708,0.3708,0.3708,,,,,,,,,,,,,3.708e-05,7.05836e-06,,,0.0007416,0.000137765,0.0007416,,0.000144823,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2050,,,,0.3717,0.3717,0.3717,0.3717,0.3717,0.3717,0.3717,,,,,,,,,,,,,3.717e-05,6.73856e-06,,,0.0007434,0.000131523,0.0007434,,0.000138262,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2015,,,,18.679,18.679,18.679,18.679,18.679,18.679,18.679,,,,,,,,,,,,,0.0018679,0.0018679,,,0.0018679,0.00182288,0.0018679,,0.00369078,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2016,,,,31.7,31.7,31.7,31.7,31.7,31.7,31.7,,,,,,,,,,,,,0.00317,0.00301905,,,0.00317,0.00294629,0.00317,,0.00596534,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2017,,,,34.283,34.283,34.283,34.283,34.283,34.283,34.283,,,,,,,,,,,,,0.0034283,0.00310957,,,0.0034283,0.00303463,0.0034283,,0.0061442,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2018,,,,32.952,32.952,32.952,32.952,32.952,32.952,32.952,,,,,,,,,,,,,0.0032952,0.00284652,,,0.0032952,0.00277792,0.0032952,,0.00562443,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2019,,,,32.955,32.955,32.955,32.955,32.955,32.955,32.955,,,,,,,,,,,,,0.0032955,0.00271122,,,0.0032955,0.00264588,0.0032955,,0.00535709,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2020,,,,33.179,33.179,33.179,33.179,33.179,33.179,33.179,,,,,,,,,,,,,0.0033179,0.00259966,,,0.0033179,0.00253701,0.0033179,,0.00513667,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2021,,,,35,35,35,35.0,35.0,35,35,,,,,,,,,,,,,0.0035,0.00261175,,,0.0035,0.00254881,0.0035,,0.00516056,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2022,,,,35.85,35.85,35.85,35.85,35.85,35.85,35.85,,,,,,,,,,,,,0.003585,0.00254779,,,0.003585,0.00248639,0.003585,,0.00503418,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2023,,,,35.612,35.612,35.612,35.612,35.612,35.612,35.612,,,,,,,,,,,,,0.0035612,0.00241036,,,0.0035612,0.00235227,0.0035612,,0.00476263,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2024,,,,38.039,38.039,38.039,38.039,38.039,38.039,38.039,,,,,,,,,,,,,0.0038039,0.00245203,,,0.0038039,0.00239293,0.0038039,,0.00484496,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2025,,,,38.879,38.879,38.879,38.879,38.879,38.879,38.879,,,,,,,,,,,,,0.0038879,0.00238683,,,0.0038879,0.00232931,0.0038879,,0.00471614,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2026,,,,40.065,40.065,40.065,40.065,40.065,40.065,40.065,,,,,,,,,,,,,0.0040065,0.00234252,,,0.0040065,0.00228606,0.0040065,,0.00462858,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2027,,,,37.666,37.666,37.666,37.666,37.666,37.666,37.666,,,,,,,,,,,,,0.0037666,0.00209738,,,0.0037666,0.00204684,0.0037666,,0.00414422,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2028,,,,37.257,37.257,37.257,37.257,37.257,37.257,37.257,,,,,,,,,,,,,0.0037257,0.00197582,,,0.0037257,0.0019282,0.0037257,,0.00390402,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2029,,,,43.104,43.104,43.104,43.104,43.104,43.104,43.104,,,,,,,,,,,,,0.0043104,0.00217704,,,0.0043104,0.00212458,0.0043104,,0.00430162,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2030,,,,43.823,43.823,43.823,43.823,43.823,43.823,43.823,,,,,,,,,,,,,0.0043823,0.00210796,,,0.0043823,0.00205716,0.0043823,,0.00416512,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2031,,,,43.823,43.823,43.823,43.823,43.823,43.823,43.823,,,,,,,,,,,,,0.0043823,0.00200758,,,0.0043823,0.0019592,0.0043823,,0.00396678,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2032,,,,41.432,41.432,41.432,41.432,41.432,41.432,41.432,,,,,,,,,,,,,0.0041432,0.00180766,,,0.0041432,0.0017641,0.0041432,,0.00357176,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2033,,,,43.823,43.823,43.823,43.823,43.823,43.823,43.823,,,,,,,,,,,,,0.0043823,0.00182094,,,0.0043823,0.00177705,0.0043823,,0.00359799,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2034,,,,43.823,43.823,43.823,43.823,43.823,43.823,43.823,,,,,,,,,,,,,0.0043823,0.00173422,,,0.0043823,0.00169243,0.0043823,,0.00342666,,,,,,,,,,,,
0,,,CRADEMHIDROELECTRICIDAD,,,,2035,,,,41.864,41.864,41.864,41.864,41.864,41.864,41.864,,,,,,,,,,,,,0.0041864,0.00157781,,,0.0041864,0.00153979,0.0041864,,0.0031176,,,,,,,,,,,,
